ID,duration,wav,wav_format,wav_opts
noise-free-sound-0032_8,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0032_8.wav,wav,
noise-free-sound-0032_9,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0032_9.wav,wav,
noise-free-sound-0032_10,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0032_10.wav,wav,
noise-free-sound-0032_11,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0032_11.wav,wav,
noise-free-sound-0032_12,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0032_12.wav,wav,
noise-free-sound-0032_13,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0032_13.wav,wav,
noise-free-sound-0032_14,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0032_14.wav,wav,
noise-free-sound-0032_15,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0032_15.wav,wav,
noise-free-sound-0032_16,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0032_16.wav,wav,
noise-free-sound-0032_17,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0032_17.wav,wav,
noise-free-sound-0032_18,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0032_18.wav,wav,
noise-free-sound-0032_19,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0032_19.wav,wav,
noise-free-sound-0033_0,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0033_0.wav,wav,
noise-free-sound-0034_0,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0034_0.wav,wav,
noise-free-sound-0034_1,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0034_1.wav,wav,
noise-free-sound-0034_2,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0034_2.wav,wav,
noise-free-sound-0034_3,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0034_3.wav,wav,
noise-free-sound-0034_4,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0034_4.wav,wav,
noise-free-sound-0034_5,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0034_5.wav,wav,
noise-free-sound-0035_0,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0035_0.wav,wav,
noise-free-sound-0035_1,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0035_1.wav,wav,
noise-free-sound-0035_2,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0035_2.wav,wav,
noise-free-sound-0035_3,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0035_3.wav,wav,
noise-free-sound-0035_4,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0035_4.wav,wav,
noise-free-sound-0035_5,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0035_5.wav,wav,
noise-free-sound-0035_6,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0035_6.wav,wav,
noise-free-sound-0035_7,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0035_7.wav,wav,
noise-free-sound-0035_8,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0035_8.wav,wav,
noise-free-sound-0035_9,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0035_9.wav,wav,
noise-free-sound-0036_0,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0036_0.wav,wav,
noise-free-sound-0037,0.94,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0037.wav,wav,
noise-free-sound-0038,0.9133125,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0038.wav,wav,
noise-free-sound-0039_0,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0039_0.wav,wav,
noise-free-sound-0040_0,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0040_0.wav,wav,
noise-free-sound-0040_1,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0040_1.wav,wav,
noise-free-sound-0040_2,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0040_2.wav,wav,
noise-free-sound-0040_3,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0040_3.wav,wav,
noise-free-sound-0040_4,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0040_4.wav,wav,
noise-free-sound-0041_0,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0041_0.wav,wav,
noise-free-sound-0041_1,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0041_1.wav,wav,
noise-free-sound-0041_2,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0041_2.wav,wav,
noise-free-sound-0041_3,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0041_3.wav,wav,
noise-free-sound-0041_4,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0041_4.wav,wav,
noise-free-sound-0041_5,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0041_5.wav,wav,
noise-free-sound-0041_6,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0041_6.wav,wav,
noise-free-sound-0041_7,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0041_7.wav,wav,
noise-free-sound-0041_8,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0041_8.wav,wav,
noise-free-sound-0041_9,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0041_9.wav,wav,
noise-free-sound-0041_10,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0041_10.wav,wav,
noise-free-sound-0041_11,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0041_11.wav,wav,
noise-free-sound-0041_12,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0041_12.wav,wav,
noise-free-sound-0041_13,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0041_13.wav,wav,
noise-free-sound-0041_14,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0041_14.wav,wav,
noise-free-sound-0041_15,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0041_15.wav,wav,
noise-free-sound-0041_16,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0041_16.wav,wav,
noise-free-sound-0041_17,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0041_17.wav,wav,
noise-free-sound-0041_18,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0041_18.wav,wav,
noise-free-sound-0042_0,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_0.wav,wav,
noise-free-sound-0042_1,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_1.wav,wav,
noise-free-sound-0042_2,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_2.wav,wav,
noise-free-sound-0042_3,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_3.wav,wav,
noise-free-sound-0042_4,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_4.wav,wav,
noise-free-sound-0042_5,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_5.wav,wav,
noise-free-sound-0042_6,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_6.wav,wav,
noise-free-sound-0042_7,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_7.wav,wav,
noise-free-sound-0042_8,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_8.wav,wav,
noise-free-sound-0042_9,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_9.wav,wav,
noise-free-sound-0042_10,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_10.wav,wav,
noise-free-sound-0042_11,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_11.wav,wav,
noise-free-sound-0042_12,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_12.wav,wav,
noise-free-sound-0042_13,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_13.wav,wav,
noise-free-sound-0042_14,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_14.wav,wav,
noise-free-sound-0042_15,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_15.wav,wav,
noise-free-sound-0042_16,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_16.wav,wav,
noise-free-sound-0042_17,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_17.wav,wav,
noise-free-sound-0042_18,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_18.wav,wav,
noise-free-sound-0042_19,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_19.wav,wav,
noise-free-sound-0042_20,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_20.wav,wav,
noise-free-sound-0042_21,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_21.wav,wav,
noise-free-sound-0042_22,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_22.wav,wav,
noise-free-sound-0042_23,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_23.wav,wav,
noise-free-sound-0042_24,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_24.wav,wav,
noise-free-sound-0042_25,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_25.wav,wav,
noise-free-sound-0042_26,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_26.wav,wav,
noise-free-sound-0042_27,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_27.wav,wav,
noise-free-sound-0042_28,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_28.wav,wav,
noise-free-sound-0042_29,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_29.wav,wav,
noise-free-sound-0042_30,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_30.wav,wav,
noise-free-sound-0042_31,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_31.wav,wav,
noise-free-sound-0042_32,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_32.wav,wav,
noise-free-sound-0042_33,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_33.wav,wav,
noise-free-sound-0042_34,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_34.wav,wav,
noise-free-sound-0042_35,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_35.wav,wav,
noise-free-sound-0042_36,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_36.wav,wav,
noise-free-sound-0042_37,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_37.wav,wav,
noise-free-sound-0042_38,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_38.wav,wav,
noise-free-sound-0042_39,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_39.wav,wav,
noise-free-sound-0042_40,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_40.wav,wav,
noise-free-sound-0042_41,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_41.wav,wav,
noise-free-sound-0042_42,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_42.wav,wav,
noise-free-sound-0042_43,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_43.wav,wav,
noise-free-sound-0042_44,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_44.wav,wav,
noise-free-sound-0042_45,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_45.wav,wav,
noise-free-sound-0042_46,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_46.wav,wav,
noise-free-sound-0042_47,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_47.wav,wav,
noise-free-sound-0042_48,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_48.wav,wav,
noise-free-sound-0042_49,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_49.wav,wav,
noise-free-sound-0042_50,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_50.wav,wav,
noise-free-sound-0042_51,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_51.wav,wav,
noise-free-sound-0042_52,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_52.wav,wav,
noise-free-sound-0042_53,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_53.wav,wav,
noise-free-sound-0042_54,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_54.wav,wav,
noise-free-sound-0042_55,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_55.wav,wav,
noise-free-sound-0042_56,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_56.wav,wav,
noise-free-sound-0042_57,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_57.wav,wav,
noise-free-sound-0042_58,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_58.wav,wav,
noise-free-sound-0042_59,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_59.wav,wav,
noise-free-sound-0042_60,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_60.wav,wav,
noise-free-sound-0042_61,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_61.wav,wav,
noise-free-sound-0042_62,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_62.wav,wav,
noise-free-sound-0042_63,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_63.wav,wav,
noise-free-sound-0042_64,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_64.wav,wav,
noise-free-sound-0042_65,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_65.wav,wav,
noise-free-sound-0042_66,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_66.wav,wav,
noise-free-sound-0042_67,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_67.wav,wav,
noise-free-sound-0042_68,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_68.wav,wav,
noise-free-sound-0042_69,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_69.wav,wav,
noise-free-sound-0042_70,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_70.wav,wav,
noise-free-sound-0042_71,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_71.wav,wav,
noise-free-sound-0042_72,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_72.wav,wav,
noise-free-sound-0042_73,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_73.wav,wav,
noise-free-sound-0042_74,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_74.wav,wav,
noise-free-sound-0042_75,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_75.wav,wav,
noise-free-sound-0042_76,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_76.wav,wav,
noise-free-sound-0042_77,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_77.wav,wav,
noise-free-sound-0042_78,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_78.wav,wav,
noise-free-sound-0042_79,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_79.wav,wav,
noise-free-sound-0042_80,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_80.wav,wav,
noise-free-sound-0042_81,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_81.wav,wav,
noise-free-sound-0042_82,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_82.wav,wav,
noise-free-sound-0042_83,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_83.wav,wav,
noise-free-sound-0042_84,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_84.wav,wav,
noise-free-sound-0042_85,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_85.wav,wav,
noise-free-sound-0042_86,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_86.wav,wav,
noise-free-sound-0042_87,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_87.wav,wav,
noise-free-sound-0042_88,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_88.wav,wav,
noise-free-sound-0042_89,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_89.wav,wav,
noise-free-sound-0042_90,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_90.wav,wav,
noise-free-sound-0042_91,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_91.wav,wav,
noise-free-sound-0042_92,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_92.wav,wav,
noise-free-sound-0042_93,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_93.wav,wav,
noise-free-sound-0042_94,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_94.wav,wav,
noise-free-sound-0042_95,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_95.wav,wav,
noise-free-sound-0042_96,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_96.wav,wav,
noise-free-sound-0042_97,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_97.wav,wav,
noise-free-sound-0042_98,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_98.wav,wav,
noise-free-sound-0042_99,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_99.wav,wav,
noise-free-sound-0042_100,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_100.wav,wav,
noise-free-sound-0042_101,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_101.wav,wav,
noise-free-sound-0042_102,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_102.wav,wav,
noise-free-sound-0042_103,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_103.wav,wav,
noise-free-sound-0042_104,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_104.wav,wav,
noise-free-sound-0042_105,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0042_105.wav,wav,
noise-free-sound-0043,1.5325,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0043.wav,wav,
noise-free-sound-0044_0,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0044_0.wav,wav,
noise-free-sound-0045_0,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0045_0.wav,wav,
noise-free-sound-0046_0,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0046_0.wav,wav,
noise-free-sound-0047_0,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0047_0.wav,wav,
noise-free-sound-0048_0,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0048_0.wav,wav,
noise-free-sound-0048_1,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0048_1.wav,wav,
noise-free-sound-0048_2,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0048_2.wav,wav,
noise-free-sound-0048_3,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0048_3.wav,wav,
noise-free-sound-0048_4,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0048_4.wav,wav,
noise-free-sound-0048_5,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0048_5.wav,wav,
noise-free-sound-0048_6,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0048_6.wav,wav,
noise-free-sound-0048_7,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0048_7.wav,wav,
noise-free-sound-0048_8,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0048_8.wav,wav,
noise-free-sound-0048_9,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0048_9.wav,wav,
noise-free-sound-0048_10,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0048_10.wav,wav,
noise-free-sound-0048_11,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0048_11.wav,wav,
noise-free-sound-0048_12,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0048_12.wav,wav,
noise-free-sound-0048_13,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0048_13.wav,wav,
noise-free-sound-0048_14,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0048_14.wav,wav,
noise-free-sound-0048_15,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0048_15.wav,wav,
noise-free-sound-0048_16,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0048_16.wav,wav,
noise-free-sound-0048_17,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0048_17.wav,wav,
noise-free-sound-0048_18,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0048_18.wav,wav,
noise-free-sound-0048_19,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0048_19.wav,wav,
noise-free-sound-0048_20,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0048_20.wav,wav,
noise-free-sound-0048_21,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0048_21.wav,wav,
noise-free-sound-0048_22,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0048_22.wav,wav,
noise-free-sound-0048_23,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0048_23.wav,wav,
noise-free-sound-0048_24,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0048_24.wav,wav,
noise-free-sound-0048_25,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0048_25.wav,wav,
noise-free-sound-0048_26,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0048_26.wav,wav,
noise-free-sound-0048_27,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0048_27.wav,wav,
noise-free-sound-0048_28,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0048_28.wav,wav,
noise-free-sound-0048_29,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0048_29.wav,wav,
noise-free-sound-0048_30,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0048_30.wav,wav,
noise-free-sound-0048_31,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0048_31.wav,wav,
noise-free-sound-0048_32,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0048_32.wav,wav,
noise-free-sound-0048_33,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0048_33.wav,wav,
noise-free-sound-0048_34,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0048_34.wav,wav,
noise-free-sound-0048_35,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0048_35.wav,wav,
noise-free-sound-0048_36,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0048_36.wav,wav,
noise-free-sound-0048_37,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0048_37.wav,wav,
noise-free-sound-0048_38,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0048_38.wav,wav,
noise-free-sound-0048_39,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0048_39.wav,wav,
noise-free-sound-0048_40,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0048_40.wav,wav,
noise-free-sound-0048_41,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0048_41.wav,wav,
